#license: Apache-2.0
#mapping_set_id: https://w3id.org/lmodel/common-domain-model
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-05-21
#curie_map: 
# common_domain_model: https://w3id.org/lmodel/common-domain-model/
# linkml: https://w3id.org/linkml/
# schema: http://schema.org/
# fpml: http://www.fpml.org/coding-scheme/
# fpml_5_10: https://www.fpml.org/spec/fpml-5-10#
# isda: https://www.isda.org/specifications/
# icma: https://www.icmagroup.org/market-practice-and-regulatory-policy/
# gist: https://w3id.org/lmodel/gist/
# iso29100: https://w3id.org/lmodel/iso29100/
# oscal: https://w3id.org/lmodel/oscal/
# spdx: https://spdx.org/rdf/3.0.1/terms/
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
common_domain_model:CreditSeniorityEnum#SeniorLossAbsorbingCapacity	SeniorLossAbsorbingCapacity	skos:exactMatch		http://www.fpml.org/coding-scheme/credit-seniority-2-3#SeniorLossAbsorbingCapacity		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						CreditSeniorityEnum			
common_domain_model:CreditSeniorityEnum#SeniorSec	SeniorSec	skos:exactMatch		http://www.fpml.org/coding-scheme/credit-seniority-2-3#SeniorSec		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						CreditSeniorityEnum			
common_domain_model:CreditSeniorityEnum#SeniorUnSec	SeniorUnSec	skos:exactMatch		http://www.fpml.org/coding-scheme/credit-seniority-2-3#SeniorUnSec		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						CreditSeniorityEnum			
common_domain_model:CreditSeniorityEnum#SubLowerTier2	SubLowerTier2	skos:exactMatch		http://www.fpml.org/coding-scheme/credit-seniority-2-3#SubLowerTier2		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						CreditSeniorityEnum			
common_domain_model:CreditSeniorityEnum#SubTier1	SubTier1	skos:exactMatch		http://www.fpml.org/coding-scheme/credit-seniority-2-3#SubTier1		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						CreditSeniorityEnum			
common_domain_model:CreditSeniorityEnum#SubTier3	SubTier3	skos:exactMatch		http://www.fpml.org/coding-scheme/credit-seniority-2-3#SubTier3		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						CreditSeniorityEnum			
common_domain_model:CreditSeniorityEnum#SubUpperTier2	SubUpperTier2	skos:exactMatch		http://www.fpml.org/coding-scheme/credit-seniority-2-3#SubUpperTier2		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						CreditSeniorityEnum			
common_domain_model:DeliveryMethodEnum#DeliveryVersusPayment	DeliveryVersusPayment	skos:exactMatch		http://www.fpml.org/coding-scheme/delivery-method-1-0#DeliveryVersusPayment		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_settlement						DeliveryMethodEnum			
common_domain_model:DeliveryMethodEnum#FreeOfPayment	FreeOfPayment	skos:exactMatch		http://www.fpml.org/coding-scheme/delivery-method-1-0#FreeOfPayment		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_settlement						DeliveryMethodEnum			
common_domain_model:DeliveryMethodEnum#PreDelivery	PreDelivery	skos:exactMatch		http://www.fpml.org/coding-scheme/delivery-method-1-0#PreDelivery		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_settlement						DeliveryMethodEnum			
common_domain_model:DeliveryMethodEnum#PrePayment	PrePayment	skos:exactMatch		http://www.fpml.org/coding-scheme/delivery-method-1-0#PrePayment		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_settlement						DeliveryMethodEnum			
common_domain_model:DeterminationMethodEnum#AgreedInitialPrice	AgreedInitialPrice	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#AgreedInitialPrice		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#AsSpecifiedInMasterConfirmation	AsSpecifiedInMasterConfirmation	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#AsSpecifiedInMasterConfirmation		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#CalculationAgent	CalculationAgent	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#CalculationAgent		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#ClosingPrice	ClosingPrice	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#ClosingPrice		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#DividendCurrency	DividendCurrency	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#DividendCurrency		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#ExpiringContractLevel	ExpiringContractLevel	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#ExpiringContractLevel		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#HedgeExecution	HedgeExecution	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#HedgeExecution		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#IssuerPaymentCurrency	IssuerPaymentCurrency	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#IssuerPaymentCurrency		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#NAV	NAV	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#NAV		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#OpenPrice	OpenPrice	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#OpenPrice		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#OSPPrice	OSPPrice	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#OSPPrice		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#SettlementCurrency	SettlementCurrency	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#SettlementCurrency		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#StrikeDateDetermination	StrikeDateDetermination	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#StrikeDateDetermination		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#TWAPPrice	TWAPPrice	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#TWAPPrice		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#ValuationTime	ValuationTime	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#ValuationTime		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:DeterminationMethodEnum#VWAPPrice	VWAPPrice	skos:exactMatch		http://www.fpml.org/coding-scheme/determination-method-3-4#VWAPPrice		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_common						DeterminationMethodEnum			
common_domain_model:EntityTypeEnum#Asian	Asian	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#Asian		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#AustralianAndNewZealand	AustralianAndNewZealand	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#AustralianAndNewZealand		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#EuropeanEmergingMarkets	EuropeanEmergingMarkets	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#EuropeanEmergingMarkets		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#Japanese	Japanese	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#Japanese		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#NorthAmericanHighYield	NorthAmericanHighYield	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#NorthAmericanHighYield		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#NorthAmericanInsurance	NorthAmericanInsurance	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#NorthAmericanInsurance		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#NorthAmericanInvestmentGrade	NorthAmericanInvestmentGrade	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#NorthAmericanInvestmentGrade		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#Singaporean	Singaporean	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#Singaporean		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#WesternEuropean	WesternEuropean	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#WesternEuropean		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:EntityTypeEnum#WesternEuropeanInsurance	WesternEuropeanInsurance	skos:exactMatch		http://www.fpml.org/coding-scheme/entity-type-1-0#WesternEuropeanInsurance		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party						EntityTypeEnum			
common_domain_model:ExecutionTypeEnum#Electronic	Electronic	skos:exactMatch		http://www.fpml.org/coding-scheme/execution-type-1-0#Electronic		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common						ExecutionTypeEnum			
common_domain_model:GoverningLawEnum#AsSpecifiedInMasterAgreement	AsSpecifiedInMasterAgreement	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#AsSpecifiedInMasterAgreement		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#CAAB	CAAB	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#CAAB		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#CABC	CABC	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#CABC		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#CAMN	CAMN	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#CAMN		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#CAON	CAON	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#CAON		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#CAQC	CAQC	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#CAQC		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#DE	DE	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#DE		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#FR	FR	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#FR		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#GBEN	GBEN	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#GBEN		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#GBGY	GBGY	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#GBGY		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#GBIM	GBIM	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#GBIM		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#GBJY	GBJY	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#GBJY		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#GBSC	GBSC	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#GBSC		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#JP	JP	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#JP		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#USCA	USCA	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#USCA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#USDE	USDE	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#USDE		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#USIL	USIL	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#USIL		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:GoverningLawEnum#USNY	USNY	skos:exactMatch		http://www.fpml.org/coding-scheme/governing-law-1-2#USNY		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common						GoverningLawEnum			
common_domain_model:HoldingPostedCollateralEnum#AcceptableCustodian	AcceptableCustodian	skos:exactMatch		http://www.fpml.org/coding-scheme/holding-posted-collateral-1-0#AcceptableCustodian		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa						HoldingPostedCollateralEnum			
common_domain_model:IndependentAmountEligibilityEnum#None	None	skos:exactMatch		http://www.fpml.org/coding-scheme/independent-amount-eligibility-1-0#None		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa						IndependentAmountEligibilityEnum			
common_domain_model:IndependentAmountEligibilityEnum#NoneUnlessSpecifiedInConfirmation	NoneUnlessSpecifiedInConfirmation	skos:exactMatch		http://www.fpml.org/coding-scheme/independent-amount-eligibility-1-0#NoneUnlessSpecifiedInConfirmation		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa						IndependentAmountEligibilityEnum			
common_domain_model:IndexAnnexSourceEnum#MasterConfirmation	MasterConfirmation	skos:exactMatch		http://www.fpml.org/coding-scheme/cdx-index-annex-source-1-0#MasterConfirmation		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						IndexAnnexSourceEnum			
common_domain_model:IndexAnnexSourceEnum#Publisher	Publisher	skos:exactMatch		http://www.fpml.org/coding-scheme/cdx-index-annex-source-1-0#Publisher		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset						IndexAnnexSourceEnum			
common_domain_model:InformationProviderEnum#AssocBanksSingapore	AssocBanksSingapore	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#AssocBanksSingapore		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#BancoCentralChile	BancoCentralChile	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#BancoCentralChile		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#BankOfCanada	BankOfCanada	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#BankOfCanada		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#BankOfEngland	BankOfEngland	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#BankOfEngland		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#BankOfJapan	BankOfJapan	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#BankOfJapan		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#Bloomberg	Bloomberg	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#Bloomberg		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#EuroCentralBank	EuroCentralBank	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#EuroCentralBank		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#FederalReserve	FederalReserve	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#FederalReserve		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#FHLBSF	FHLBSF	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#FHLBSF		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#ICESWAP	ICESWAP	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#ICESWAP		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#ISDA	ISDA	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#ISDA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#Refinitiv	Refinitiv	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#Refinitiv		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#ReserveBankAustralia	ReserveBankAustralia	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#ReserveBankAustralia		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#ReserveBankNewZealand	ReserveBankNewZealand	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#ReserveBankNewZealand		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#Reuters	Reuters	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#Reuters		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#SAFEX	SAFEX	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#SAFEX		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#Telerate	Telerate	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#Telerate		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InformationProviderEnum#TOKYOSWAP	TOKYOSWAP	skos:exactMatch		http://www.fpml.org/coding-scheme/information-provider-2-4#TOKYOSWAP		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InformationProviderEnum			
common_domain_model:InterpolationMethodEnum#Linear	Linear	skos:exactMatch		http://www.fpml.org/coding-scheme/interpolation-method-1-2#Linear		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InterpolationMethodEnum			
common_domain_model:InterpolationMethodEnum#LinearZeroYield	LinearZeroYield	skos:exactMatch		http://www.fpml.org/coding-scheme/interpolation-method-1-2#LinearZeroYield		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InterpolationMethodEnum			
common_domain_model:InterpolationMethodEnum#None	None	skos:exactMatch		http://www.fpml.org/coding-scheme/interpolation-method-1-2#None		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset						InterpolationMethodEnum			
common_domain_model:MarketDisruptionEnum#ModifiedPostponement	ModifiedPostponement	skos:exactMatch		http://www.fpml.org/coding-scheme/market-disruption-1-0#ModifiedPostponement		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_event						MarketDisruptionEnum			
common_domain_model:MarketDisruptionEnum#Omission	Omission	skos:exactMatch		http://www.fpml.org/coding-scheme/market-disruption-1-0#Omission		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_event						MarketDisruptionEnum			
common_domain_model:MarketDisruptionEnum#Postponement	Postponement	skos:exactMatch		http://www.fpml.org/coding-scheme/market-disruption-1-0#Postponement		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_event						MarketDisruptionEnum			
common_domain_model:MasterAgreementTypeEnum#AFB	AFB	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#AFB		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#Bespoke	Bespoke	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#Bespoke		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#CMA	CMA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#CMA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#CMOF	CMOF	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#CMOF		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#EEIPower	EEIPower	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#EEIPower		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#EFETElectricity	EFETElectricity	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#EFETElectricity		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#EFETGas	EFETGas	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#EFETGas		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#EMA	EMA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#EMA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#FBF	FBF	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#FBF		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#GasEDI	GasEDI	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#GasEDI		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#German	German	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#German		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#GMRA	GMRA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#GMRA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#GMSLA	GMSLA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#GMSLA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#GTMA	GTMA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#GTMA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#ICOM	ICOM	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#ICOM		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#IFEMA	IFEMA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#IFEMA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#IFEOMA	IFEOMA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#IFEOMA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#JSCC	JSCC	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#JSCC		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
common_domain_model:MasterAgreementTypeEnum#LBMA	LBMA	skos:exactMatch		http://www.fpml.org/coding-scheme/master-agreement-type-3-2#LBMA		skos:exactMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master						MasterAgreementTypeEnum			
